,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
3040,Private room,Boston,Back Bay,0,0.0,2,1.0,479.0,42.345991,-71.079859,0101000020E6100000A452EC681CC551C0ECDADE6E492C4540
3041,Private room,Boston,Downtown,0,0.0,4,1.0,400.0,42.357935999999995,-71.052213,0101000020E610000044DB317557C351C0D107CBD8D02D4540
3042,Private room,Boston,South Boston Waterfront,0,0.0,2,1.0,500.0,42.345414,-71.04285899999999,0101000020E6100000B7D5AC33BEC251C04FCAA486362C4540
3043,Private room,Boston,Downtown,0,0.0,1,1.0,350.0,42.364832,-71.063909,0101000020E6100000E23AC61517C451C06344A2D0B22E4540
3044,Private room,Boston,Charlestown,0,0.0,2,0.0,449.0,42.371449,-71.06094,0101000020E61000002BC1E270E6C351C0E2900DA48B2F4540
3045,Private room,Boston,Dorchester,3,4.5,6,1.0,325.0,42.288713,-71.056455,0101000020E610000086AC6EF59CC351C00C772E8CF4244540
3046,Private room,Boston,South End,14,4.5,6,3.0,350.0,42.339371,-71.080258,0101000020E6100000834F73F222C551C0FC1A4982702B4540
3047,Private room,Boston,Downtown,2,0.0,4,1.0,400.0,42.358779999999996,-71.052396,0101000020E61000003D9CC0745AC351C0BD3AC780EC2D4540
3048,Private room,Boston,Fenway,1,0.0,3,1.0,249.0,42.345009000000005,-71.098724,0101000020E610000024D5777E51C651C0AFE94141292C4540
3049,Private room,Boston,Downtown,0,0.0,4,1.0,250.0,42.358647,-71.05439,0101000020E6100000AFCE31207BC351C07DE71725E82D4540
3050,Private room,Boston,Downtown,0,0.0,2,1.0,250.0,42.355809,-71.061289,0101000020E6100000B1A6B228ECC351C0AD4F39268B2D4540
3051,Private room,Boston,Dorchester,2,0.0,3,1.0,200.0,42.324557,-71.059831,0101000020E61000005E126745D4C351C00C5872158B294540
3052,Private room,Boston,Brighton,0,0.0,1,1.0,200.0,42.345192,-71.14053100000001,0101000020E6100000BF44BC75FEC851C0A06B5F402F2C4540
3053,Private room,Boston,Beacon Hill,3,4.5,2,1.0,250.0,42.359108,-71.066227,0101000020E61000002EC72B103DC451C0B1DD3D40F72D4540
3054,Private room,Boston,Brighton,1,0.0,6,2.0,299.0,42.354558000000004,-71.140967,0101000020E61000002DB4739A05C951C080441328622D4540
3055,Private room,Boston,Fenway,2,0.0,2,1.0,298.0,42.349801,-71.09535,0101000020E61000001CEBE2361AC651C0D68D7747C62C4540
3056,Private room,Boston,Leather District,0,0.0,2,1.0,245.0,42.350417,-71.057895,0101000020E610000086E63A8DB4C351C0317BD976DA2C4540
3057,Private room,Boston,Downtown,1,0.0,2,1.0,280.0,42.366586,-71.059092,0101000020E610000023DDCF29C8C351C0F295404AEC2E4540
3058,Private room,Boston,Back Bay,0,0.0,2,1.0,275.0,42.352924,-71.080804,0101000020E6100000B4588AE42BC551C09CFC169D2C2D4540
3059,Private room,Boston,Downtown,0,0.0,4,1.0,250.0,42.358061,-71.052669,0101000020E6100000D520CCED5EC351C08D7C5EF1D42D4540
3060,Private room,Boston,South Boston,12,5.0,2,1.0,275.0,42.336855,-71.046938,0101000020E610000023BC3D0801C351C03E3F8C101E2B4540
3061,Private room,Boston,Downtown,7,5.0,2,1.0,264.0,42.357579,-71.058966,0101000020E6100000DC645419C6C351C0425E0F26C52D4540
3062,Private room,Boston,Downtown,0,0.0,4,1.0,300.0,42.357934,-71.05433599999999,0101000020E6100000B6BFB33D7AC351C0301004C8D02D4540
3063,Private room,Boston,South End,30,5.0,2,1.0,213.0,42.341795,-71.075664,0101000020E6100000035FD1ADD7C451C0D97745F0BF2B4540
3064,Private room,Boston,Downtown,3,5.0,4,1.0,300.0,42.357887,-71.05395899999999,0101000020E6100000CB14731074C351C0EF54C03DCF2D4540
3065,Private room,Boston,South End,42,5.0,2,1.0,255.0,42.344427,-71.064086,0101000020E61000006A882AFC19C451C0016E162F162C4540
3066,Private room,Boston,Downtown,1,0.0,2,1.0,190.0,42.352047,-71.064134,0101000020E6100000F2237EC51AC451C0D4D347E00F2D4540
3067,Private room,Boston,South Boston Waterfront,0,0.0,2,1.0,198.0,42.349236,-71.049288,0101000020E61000007505DB8827C351C0FD4AE7C3B32C4540
3068,Private room,Boston,Brighton,0,0.0,1,1.0,200.0,42.337229,-71.151433,0101000020E610000040A20914B1C951C0A321E3512A2B4540
3069,Private room,Boston,Beacon Hill,2,0.0,2,1.0,200.0,42.356747,-71.070143,0101000020E6100000C6C210397DC451C01AF9BCE2A92D4540
3070,Private room,Boston,East Boston,1,0.0,2,1.0,200.0,42.367160999999996,-71.03775999999999,0101000020E61000003546EBA86AC251C0EFAEB321FF2E4540
3071,Private room,Boston,Charlestown,8,5.0,2,1.0,200.0,42.380055,-71.063241,0101000020E61000000CB1FA230CC451C034D769A4A5304540
3072,Private room,Boston,Jamaica Plain,11,4.5,2,1.0,189.0,42.305142,-71.107327,0101000020E610000094BE1072DEC651C069519FE40E274540
3073,Private room,Boston,Back Bay,0,0.0,2,1.0,200.0,42.349292999999996,-71.079185,0101000020E61000005C55F65D11C551C062DC0DA2B52C4540
3074,Private room,Boston,Charlestown,0,0.0,1,1.0,200.0,42.375217,-71.061495,0101000020E61000008577B988EFC351C09DF3531C07304540
3075,Private room,Boston,Brighton,0,0.0,2,1.0,185.0,42.357002,-71.167026,0101000020E61000003BE5D18DB0CA51C0A54DD53DB22D4540
3076,Private room,Boston,Chinatown,13,5.0,2,1.0,200.0,42.352315000000004,-71.061539,0101000020E61000006D1B4641F0C351C0F3716DA8182D4540
3077,Private room,Boston,North End,44,5.0,2,1.0,185.0,42.366327000000005,-71.054344,0101000020E6100000F7AE415F7AC351C026529ACDE32E4540
3078,Private room,Boston,Beacon Hill,9,5.0,2,1.0,195.0,42.360659999999996,-71.066726,0101000020E6100000BFF2203D45C451C0D97C5C1B2A2E4540
3079,Private room,Boston,Jamaica Plain,16,5.0,2,1.0,200.0,42.3092,-71.118365,0101000020E61000006DFFCA4A93C751C02BF697DD93274540
3080,Private room,Boston,South Boston,0,0.0,5,2.0,200.0,42.333456,-71.031382,0101000020E6100000B7EBA52902C251C0D653ABAFAE2A4540
3081,Private room,Boston,Downtown,0,0.0,2,1.0,200.0,42.349401,-71.057662,0101000020E6100000340EF5BBB0C351C04818062CB92C4540
3082,Private room,Boston,Roxbury,10,4.0,3,1.0,200.0,42.332484,-71.07236,0101000020E61000007862D68BA1C451C0BD38F1D58E2A4540
3083,Private room,Boston,Allston,2,0.0,4,2.0,199.0,42.356963,-71.136689,0101000020E6100000452E3883BFC851C0E770ADF6B02D4540
3084,Private room,Boston,Charlestown,2,0.0,2,1.0,200.0,42.375883,-71.059737,0101000020E61000001D5723BBD2C351C0AA0F24EF1C304540
3085,Private room,Boston,Downtown,53,5.0,2,1.0,180.0,42.351493,-71.065188,0101000020E6100000DE054A0A2CC451C0EFE2FDB8FD2C4540
3086,Private room,Boston,South End,6,5.0,3,1.0,199.0,42.336185,-71.073421,0101000020E6100000BC75FEEDB2C451C0F0332E1C082B4540
3087,Private room,Boston,Beacon Hill,8,5.0,2,1.0,199.0,42.358336,-71.069354,0101000020E61000003276C24B70C451C05F7D3CF4DD2D4540
3088,Private room,Boston,Brighton,0,0.0,2,1.0,152.0,42.349633000000004,-71.167598,0101000020E61000000038F6ECB9CA51C01A4D2EC6C02C4540
3089,Private room,Boston,Fenway,8,4.0,2,1.0,160.0,42.349236,-71.09630600000001,0101000020E6100000261AA4E029C651C0FD4AE7C3B32C4540
3090,Private room,Boston,Dorchester,1,0.0,2,1.0,140.0,42.325775,-71.058066,0101000020E61000009CC0745AB7C351C05D6DC5FEB2294540
3091,Private room,Boston,Charlestown,50,4.5,2,1.0,150.0,42.380182,-71.068291,0101000020E61000001DE736E15EC451C09143C4CDA9304540
3092,Private room,Boston,South End,0,0.0,2,1.0,180.0,42.342034999999996,-71.072564,0101000020E61000007CB779E3A4C451C02F8B89CDC72B4540
3093,Private room,Boston,North End,1,0.0,2,1.0,175.0,42.364408000000005,-71.057843,0101000020E61000005D5320B3B3C351C04C33DDEBA42E4540
3094,Private room,Boston,West Roxbury,0,0.0,2,1.0,160.0,42.263443,-71.14864200000001,0101000020E6100000F833BC5983C951C019AE0E80B8214540
3095,Private room,Boston,Back Bay,0,0.0,1,0.0,169.0,42.349407,-71.087074,0101000020E61000003E95D39E92C551C02AFF5A5EB92C4540
3096,Private room,Boston,Fenway,2,0.0,2,1.0,180.0,42.349009,-71.095997,0101000020E6100000E7E099D024C651C03D81B053AC2C4540
3097,Private room,Boston,Fenway,1,0.0,1,2.0,175.0,42.349474,-71.092647,0101000020E6100000A4C4AEEDEDC551C0B2666490BB2C4540
3098,Private room,Boston,Charlestown,10,5.0,2,1.0,145.0,42.383449,-71.065111,0101000020E610000008E753C72AC451C08A5759DB14314540
3099,Private room,Boston,Jamaica Plain,4,4.5,2,1.0,145.0,42.310262,-71.112574,0101000020E61000005018946934C751C085984BAAB6274540
3100,Private room,Boston,Charlestown,1,0.0,2,1.0,145.0,42.383705,-71.06564399999999,0101000020E61000006F4BE48233C451C0E527D53E1D314540
3101,Private room,Boston,South Boston,2,0.0,2,1.0,155.0,42.334775,-71.049954,0101000020E61000007B13437232C351C05B423EE8D92A4540
3102,Private room,Boston,Jamaica Plain,0,0.0,2,1.0,150.0,42.311582,-71.111708,0101000020E6100000E6AC4F3926C751C0DA0242EBE1274540
3103,Private room,Boston,South Boston,31,5.0,1,1.0,150.0,42.339324,-71.051503,0101000020E610000056293DD34BC351C0BB5F05F86E2B4540
3104,Private room,Boston,Downtown,9,5.0,3,1.0,168.0,42.351487,-71.062938,0101000020E61000003EEB1A2D07C451C00DFCA886FD2C4540
3105,Private room,Boston,Roxbury,0,0.0,2,1.0,175.0,42.336284,-71.07696,0101000020E610000069C6A2E9ECC451C08315A75A0B2B4540
3106,Private room,Boston,Charlestown,20,4.0,2,1.0,175.0,42.378334,-71.061818,0101000020E610000077137CD3F4C351C0817B9E3F6D304540
3107,Private room,Boston,Roslindale,3,5.0,4,1.0,155.0,42.274408,-71.125294,0101000020E6100000A41820D104C851C061E124CD1F234540
3108,Private room,Boston,South End,0,0.0,2,0.0,170.0,42.346334999999996,-71.07232900000001,0101000020E61000005A63D009A1C451C0E73A8DB4542C4540
3109,Private room,Boston,South End,0,0.0,2,0.0,170.0,42.345608,-71.07334200000001,0101000020E610000016DBA4A2B1C451C0349E08E23C2C4540
3110,Private room,Boston,South End,2,0.0,2,1.0,170.0,42.346011,-71.072932,0101000020E61000003DB5FAEAAAC451C03387A4164A2C4540
3111,Private room,Boston,South End,4,5.0,2,1.0,170.0,42.3459,-71.07150899999999,0101000020E6100000A9177C9A93C451C0DCD78173462C4540
3112,Private room,Boston,South Boston,19,4.5,3,1.0,150.0,42.333231,-71.049327,0101000020E6100000D4F36E2C28C351C0B6813B50A72A4540
3113,Private room,Boston,Charlestown,26,4.0,2,1.0,160.0,42.378533000000004,-71.061769,0101000020E610000006BAF605F4C351C077BAF3C473304540
3114,Private room,Boston,Back Bay,22,5.0,2,1.0,150.0,42.353669000000004,-71.074107,0101000020E6100000E659492BBEC451C0F44D9A06452D4540
3115,Private room,Boston,Back Bay,10,5.0,2,1.0,169.0,42.351969,-71.08753399999999,0101000020E610000070D234289AC551C0581AF8510D2D4540
3116,Private room,Boston,Fenway,27,4.5,4,1.0,150.0,42.342975,-71.100314,0101000020E61000002E55698B6BC651C03D2CD49AE62B4540
3117,Private room,Boston,Mattapan,32,4.5,8,1.0,154.0,42.280998,-71.094095,0101000020E6100000E5ED08A705C651C0E61E12BEF7234540
3118,Private room,Boston,Chinatown,25,5.0,2,1.0,150.0,42.347409000000006,-71.06190699999999,0101000020E61000002F19C748F6C351C004ABEAE5772C4540
3119,Private room,Boston,Roxbury,25,5.0,5,2.0,145.0,42.328654,-71.077816,0101000020E6100000C1C6F5EFFAC451C08CD99255112A4540
3120,Private room,Boston,South Boston Waterfront,120,5.0,2,1.0,149.0,42.347187,-71.041071,0101000020E6100000197442E8A0C251C0554CA59F702C4540
3121,Private room,Boston,Roxbury,18,5.0,2,1.0,165.0,42.334485,-71.07495300000001,0101000020E61000002CEFAA07CCC451C054008C67D02A4540
3122,Private room,Boston,Leather District,2,0.0,2,1.0,160.0,42.350468,-71.057666,0101000020E6100000D505BCCCB0C351C0B325AB22DC2C4540
3123,Private room,Boston,South Boston,0,0.0,2,1.0,150.0,42.339514,-71.048455,0101000020E6100000F91400E319C351C05F44DB31752B4540
3124,Private room,Boston,Beacon Hill,8,4.5,3,1.0,175.0,42.358243,-71.071271,0101000020E6100000CE893DB48FC451C0AE8218E8DA2D4540
3125,Private room,Boston,South End,125,4.5,2,1.0,145.0,42.34523,-71.072823,0101000020E610000062D9CC21A9C451C08ECC237F302C4540
3126,Private room,Boston,Downtown,1,0.0,2,1.0,160.0,42.356061,-71.060542,0101000020E610000034828DEBDFC351C0C6302768932D4540
3127,Private room,Boston,South Boston,14,5.0,2,1.0,150.0,42.332687,-71.045357,0101000020E610000042E90B21E7C251C0F566D47C952A4540
3128,Private room,Boston,South End,119,5.0,2,1.0,167.0,42.341457,-71.076406,0101000020E6100000F7CDFDD5E3C451C0C1FEEBDCB42B4540
3129,Private room,Boston,Downtown,6,5.0,2,1.0,141.0,42.356017,-71.05984000000001,0101000020E610000087BF266BD4C351C0F7E80DF7912D4540
3130,Private room,Boston,Brighton,3,4.5,4,1.0,125.0,42.351352,-71.168588,0101000020E6100000E09F5225CACA51C02DB1321AF92C4540
3131,Private room,Boston,Dorchester,1,0.0,2,1.0,135.0,42.325860999999996,-71.057965,0101000020E610000002D4D4B2B5C351C05C0531D0B5294540
3132,Private room,Boston,South End,0,0.0,2,1.0,125.0,42.339812,-71.076646,0101000020E6100000A1D79FC4E7C451C0E964A9F57E2B4540
3133,Private room,Boston,Jamaica Plain,1,0.0,2,1.0,125.0,42.306172,-71.106703,0101000020E6100000A5D8D138D4C651C0B779E3A430274540
3134,Private room,Boston,Brighton,0,0.0,2,1.0,84.0,42.362594,-71.140215,0101000020E610000027DA5548F9C851C0E8DCED7A692E4540
3135,Private room,Boston,Charlestown,0,0.0,2,1.0,100.0,42.37397,-71.058285,0101000020E61000003B3602F1BAC351C0B2D7BB3FDE2F4540
3136,Private room,Boston,East Boston,0,0.0,2,1.0,100.0,42.37126,-71.035703,0101000020E61000009F573CF548C251C00F289B72852F4540
3137,Private room,Boston,East Boston,1,0.0,2,1.0,85.0,42.376492999999996,-71.02934300000001,0101000020E6100000755776C1E0C151C0231631EC30304540
3138,Private room,Boston,East Boston,69,5.0,3,1.0,98.0,42.366386999999996,-71.033283,0101000020E6100000D120054F21C251C0FC56EBC4E52E4540
3139,Private room,Boston,Dorchester,50,4.5,3,1.0,70.0,42.314865000000005,-71.06566,0101000020E6100000F12900C633C451C0D8D30E7F4D284540
3140,Private room,Boston,Mission Hill,5,4.5,2,1.0,72.0,42.331584,-71.111243,0101000020E61000002CBAF59A1EC751C03DF03158712A4540
3141,Private room,Boston,Jamaica Plain,0,0.0,2,1.0,60.0,42.298613,-71.113069,0101000020E6100000404CC2853CC751C08A9466F338264540
3142,Private room,Boston,Dorchester,1,0.0,2,1.0,140.0,42.324853000000004,-71.059364,0101000020E6100000D3A3A99ECCC351C0F58079C894294540
3143,Private room,Boston,Dorchester,0,0.0,2,1.0,138.0,42.324659999999994,-71.05781999999999,0101000020E61000008143A852B3C351C0E12879758E294540
3144,Private room,Boston,South Boston,0,0.0,1,2.0,129.0,42.338984,-71.049468,0101000020E6100000B58CD47B2AC351C003EFE4D3632B4540
3145,Private room,Boston,Dorchester,7,4.5,2,1.0,140.0,42.317556,-71.05892,0101000020E610000024456458C5C351C00553CDACA5284540
3146,Private room,Boston,Jamaica Plain,28,4.5,2,1.0,125.0,42.305088,-71.10735799999999,0101000020E6100000B2BD16F4DEC651C07633A31F0D274540
3147,Private room,Boston,Jamaica Plain,1,0.0,2,1.0,125.0,42.312567,-71.12608,0101000020E6100000802BD9B111C851C08867093202284540
3148,Private room,Boston,South End,0,0.0,1,1.0,140.0,42.345352,-71.073551,0101000020E6100000A3E5400FB5C451C0D9CD8C7E342C4540
3149,Private room,Boston,Allston,7,4.5,2,1.0,125.0,42.354597999999996,-71.137245,0101000020E610000087A2409FC8C851C00F9D9E77632D4540
3150,Private room,Boston,Allston,2,0.0,2,3.0,130.0,42.347966,-71.135622,0101000020E61000008FA7E507AEC851C05A0F5F268A2C4540
3151,Private room,Boston,Mattapan,0,0.0,2,1.0,125.0,42.275541,-71.074629,0101000020E61000005395B6B8C6C451C083DA6FED44234540
3152,Private room,Boston,Fenway,7,5.0,2,1.0,125.0,42.345102000000004,-71.100676,0101000020E61000007FDFBF7971C651C060E4654D2C2C4540
3153,Private room,Boston,South Boston,1,0.0,2,1.0,125.0,42.332143,-71.04048900000001,0101000020E610000041B62C5F97C251C0344C6DA9832A4540
3154,Private room,Boston,South End,7,5.0,2,1.0,125.0,42.338316999999996,-71.076909,0101000020E610000028F1B913ECC451C02657B1F84D2B4540
3155,Private room,Boston,Roxbury,2,0.0,2,1.0,130.0,42.339621,-71.08188100000001,0101000020E61000007B4ACE893DC551C0750470B3782B4540
3156,Private room,Boston,Allston,1,0.0,2,1.0,125.0,42.363208,-71.134417,0101000020E6100000B1C1C2499AC851C0A2D288997D2E4540
3157,Private room,Boston,Beacon Hill,90,4.5,2,1.0,125.0,42.356797,-71.06749,0101000020E6100000A7B393C151C451C0CC272B86AB2D4540
3158,Private room,Boston,East Boston,1,0.0,2,1.0,125.0,42.36671,-71.037126,0101000020E610000034F5BA4560C251C0DE8E705AF02E4540
3159,Private room,Boston,Dorchester,10,4.5,8,1.0,125.0,42.290335999999996,-71.063199,0101000020E6100000F488D1730BC451C0FD6CE4BA29254540
3160,Private room,Boston,Dorchester,4,5.0,4,2.0,125.0,42.291852,-71.056481,0101000020E61000001BF67B629DC351C0D7A205685B254540
3161,Private room,Boston,South Boston,42,5.0,2,1.0,135.0,42.33618,-71.027815,0101000020E6100000A6D590B8C7C151C0DEC83CF2072B4540
3162,Private room,Boston,Beacon Hill,13,5.0,2,1.0,130.0,42.361074,-71.066348,0101000020E6100000EC89AE0B3FC451C0CCB73EAC372E4540
3163,Private room,Boston,North End,2,0.0,3,1.0,124.0,42.367497,-71.055316,0101000020E610000084BC1E4C8AC351C0663046240A2F4540
3164,Private room,Boston,South Boston,144,4.5,2,1.0,122.0,42.337748,-71.051454,0101000020E6100000E6CFB7054BC351C00B2593533B2B4540
3165,Private room,Boston,Allston,1,0.0,1,1.0,135.0,42.351656,-71.133326,0101000020E6100000376DC66988C851C099B85510032D4540
3166,Private room,Boston,South End,121,4.5,1,1.0,125.0,42.346233000000005,-71.073639,0101000020E6100000732D5A80B6C451C0E2E5E95C512C4540
3167,Private room,Boston,Downtown,3,5.0,4,1.0,135.0,42.359263,-71.052918,0101000020E6100000AAD72D0263C351C0D8D47954FC2D4540
3168,Private room,Boston,South Boston,3,5.0,2,1.0,125.0,42.335496,-71.055224,0101000020E6100000137D3ECA88C351C02BF86D88F12A4540
3169,Private room,Boston,South Boston,52,5.0,4,1.0,125.0,42.331744,-71.055591,0101000020E6100000EDBC8DCD8EC351C076525F96762A4540
3170,Private room,Boston,Beacon Hill,1,0.0,2,1.0,140.0,42.359879,-71.065232,0101000020E6100000C5A9D6C22CC451C033C2DB83102E4540
3171,Private room,Boston,Fenway,33,5.0,2,2.0,120.0,42.350305,-71.092557,0101000020E610000004013274ECC551C0095053CBD62C4540
3172,Private room,Boston,Fenway,65,4.5,3,1.0,135.0,42.342009999999995,-71.087266,0101000020E6100000600322C495C551C0D673D2FBC62B4540
3173,Private room,Boston,Dorchester,38,5.0,3,1.0,125.0,42.311369,-71.04906,0101000020E6100000ACE28DCC23C351C07EFE7BF0DA274540
3174,Private room,Boston,Dorchester,64,5.0,4,2.0,125.0,42.288468,-71.054774,0101000020E6100000F3AACE6A81C351C0A5F8F884EC244540
3175,Private room,Boston,Downtown,0,0.0,3,1.0,140.0,42.364729,-71.060052,0101000020E6100000CD0358E4D7C351C08E739B70AF2E4540
3176,Private room,Boston,Roxbury,35,5.0,2,1.0,125.0,42.338086,-71.07938399999999,0101000020E6100000D8F4A0A014C551C0239EEC66462B4540
3177,Private room,Boston,South Boston,21,4.0,2,1.0,130.0,42.332631,-71.04746899999999,0101000020E6100000BAA46ABB09C351C0615111A7932A4540
3178,Private room,Boston,East Boston,0,0.0,1,1.0,140.0,42.369757,-71.042873,0101000020E61000006938656EBEC251C0C93B8732542F4540
3179,Private room,Boston,Fenway,4,4.5,4,1.0,130.0,42.340457,-71.092386,0101000020E6100000EE26F8A6E9C551C0DE585018942B4540
3180,Private room,Boston,Jamaica Plain,163,5.0,4,1.0,125.0,42.303346999999995,-71.104974,0101000020E61000008A3BDEE4B7C651C07C2B1213D4264540
3181,Private room,Boston,South Boston,144,4.5,2,1.0,122.0,42.335695,-71.05126700000001,0101000020E61000004C1762F547C351C02237C30DF82A4540
3182,Private room,Boston,South End,185,4.5,1,1.0,135.0,42.346437,-71.07480799999999,0101000020E6100000AB5E7EA7C9C451C0EB8F300C582C4540
3183,Private room,Boston,Beacon Hill,25,5.0,2,1.0,125.0,42.357368,-71.065135,0101000020E6100000CCB4FD2B2BC451C08751103CBE2D4540
3184,Private room,Boston,Dorchester,7,4.5,3,1.0,125.0,42.312982,-71.04972099999999,0101000020E61000002A3BFDA02EC351C04B1E4FCB0F284540
3185,Private room,Boston,Jamaica Plain,21,5.0,3,2.0,140.0,42.317989000000004,-71.109882,0101000020E6100000D21A834E08C751C06EBE11DDB3284540
3186,Private room,Boston,Jamaica Plain,0,0.0,3,1.0,125.0,42.323085,-71.107222,0101000020E610000059DAA9B9DCC651C0016A6AD95A294540
3187,Private room,Boston,Jamaica Plain,78,5.0,2,1.0,140.0,42.311438,-71.118645,0101000020E61000005FB532E197C751C0A75D4C33DD274540
3188,Private room,Boston,Downtown,58,4.5,2,1.0,130.0,42.350784999999995,-71.05601800000001,0101000020E6100000307F85CC95C351C0B476DB85E62C4540
3189,Private room,Boston,Downtown,12,5.0,2,1.0,126.0,42.351486,-71.062942,0101000020E6100000DFE2E13D07C451C03D80457EFD2C4540
3190,Private room,Boston,South End,49,5.0,2,1.0,135.0,42.344312,-71.07275899999999,0101000020E6100000575F5D15A8C451C068CF656A122C4540
3191,Private room,Boston,Downtown,0,0.0,2,1.0,129.0,42.354797999999995,-71.062104,0101000020E6100000DA3C0E83F9C351C0D65757056A2D4540
3192,Private room,Boston,South Boston,15,5.0,6,1.0,129.0,42.335366,-71.055358,0101000020E61000009BE447FC8AC351C05D18E945ED2A4540
3193,Private room,Boston,Allston,3,5.0,6,2.0,129.0,42.352488,-71.12476600000001,0101000020E6100000C669882AFCC751C0C11DA8531E2D4540
3194,Private room,Boston,Dorchester,0,0.0,3,1.0,119.0,42.300491,-71.080639,0101000020E61000000FF27A3029C551C005DF347D76264540
3195,Private room,Boston,Jamaica Plain,77,5.0,4,1.0,120.0,42.31452,-71.105587,0101000020E61000007FF8F9EFC1C651C00EF8FC3042284540
3196,Private room,Boston,Beacon Hill,0,0.0,2,1.0,110.0,42.359497,-71.068522,0101000020E61000009E4319AA62C451C04B0169FF032E4540
3197,Private room,Boston,South End,6,4.5,2,1.0,119.0,42.340368,-71.080151,0101000020E610000078EFA83121C551C06E4DBA2D912B4540
3198,Private room,Boston,Fenway,0,0.0,1,0.0,110.0,42.343354999999995,-71.089179,0101000020E61000005C1FD61BB5C551C084F57F0EF32B4540
3199,Private room,Boston,South End,54,5.0,2,1.0,105.0,42.338316999999996,-71.07658599999999,0101000020E61000003755F7C8E6C451C02657B1F84D2B4540
3200,Private room,Boston,Jamaica Plain,71,5.0,2,1.0,115.0,42.300734000000006,-71.114311,0101000020E6100000ADA415DF50C751C0CB65A3737E264540
3201,Private room,Boston,Brighton,0,0.0,2,1.0,117.0,42.350165000000004,-71.16135200000001,0101000020E61000003AC9569753CA51C0179AEB34D22C4540
3202,Private room,Boston,Allston,0,0.0,1,1.0,120.0,42.347742,-71.137513,0101000020E610000097715303CDC851C00AB952CF822C4540
3203,Private room,Boston,Fenway,1,0.0,2,1.0,110.0,42.344642,-71.098985,0101000020E6100000DA722EC555C651C0FD69A33A1D2C4540
3204,Private room,Boston,Allston,43,5.0,3,1.0,120.0,42.359302,-71.134086,0101000020E61000007E3672DD94C851C096B1A19BFD2D4540
3205,Private room,Boston,Allston,8,4.5,2,1.0,120.0,42.351366999999996,-71.132991,0101000020E610000064EAAEEC82C851C063F20698F92C4540
